user_id,reward,level
1326126,2000,0
1326164,7000,0
1326202,3000,0
1326216,2000,0
1326234,16500,1
1326247,22000,1
1326286,1000,0
1326287,2500,0
1326293,1500,0
1326299,8000,0
1326309,3500,0
1326330,32000,2
1326382,500,0
1326392,35000,2
1326433,10000,1
1326451,25500,1
1326453,6000,0
1326481,18500,1
1326484,3500,0
1326546,3000,0
1326566,2500,0
1326571,2000,0
1326596,1000,0
1326608,2500,0
1326622,2500,0
1326657,12000,1
1326687,196000,3
1326694,2000,0
1326701,2500,0
1326815,36500,2
1326816,19000,1
1326825,2000,0
1326857,13000,1
1326883,13000,1
1326886,5500,0
1326902,169000,3
1326939,4000,0
1326943,271500,3
1326986,8000,0
1327011,2500,0
1327028,3500,0
1327055,1500,0
1327057,1000,0
1327090,12000,1
1327169,32500,2
1327178,1500,0
1327180,2000,0
1327207,7000,0
1327208,30500,2
1327220,8000,0
1327234,36000,2
1327241,88000,2
1327243,6000,0
1327247,1000,0
1327260,2500,0
1327273,1500,0
1327276,4000,0
1327294,2000,0
1327313,3000,0
1327392,6000,0
1327403,10000,1
1327470,3000,0
1327490,4000,0
1327495,11000,1
1327519,30000,2
1327524,24500,1
1327587,52000,2
1327602,18000,1
1327644,12000,1
1327656,4000,0
1327662,5000,0
1327667,12000,1
1327671,3000,0
1327700,30500,2
1327707,19500,1
1327737,2500,0
1327753,59000,2
1327763,1500,0
1327770,9500,0
1327779,1500,0
1327795,4500,0
1327820,3500,0
1327824,17500,1
1327829,1000,0
1327864,11000,1
1327881,2000,0
1327924,1000,0
1327998,14000,1
1328014,11000,1
1328019,2500,0
1328067,12500,1
1328078,2500,0
1328080,25000,1
1328091,4000,0
1328145,7500,0
1328153,1000,0
1328160,33000,2
1328186,1500,0
1328197,1500,0
1328234,52500,2
1328246,5000,0
1328303,11000,1
1328414,83000,2
1328442,8000,0
1328446,7000,0
1328459,31500,2
1328466,1000,0
1328472,20000,1
1328559,1500,0
1328566,93000,2
1328567,6500,0
1328571,3500,0
1328584,12000,1
1328599,2000,0
1328606,2000,0
1328631,82000,2
1328665,122000,3
1328673,75000,2
1328713,4000,0
1328736,2500,0
1328763,4000,0
1328764,4500,0
1328819,5000,0
1328833,8500,0
1328842,4000,0
1328856,6000,0
1328897,7500,0
1328910,6000,0
1328922,2500,0
1328938,14500,1
1328940,1500,0
1328973,38000,2
1328985,7000,0
1328987,1000,0
1329019,1000,0
1329041,1500,0
1329049,26500,1
1329078,3000,0
1329110,1500,0
1329149,5500,0
1329160,4000,0
1329163,10000,1
1329172,3500,0
1329261,2500,0
1329297,2000,0
1329408,3000,0
1329467,32500,2
1329493,21000,1
1329503,3000,0
1329522,1000,0
1329527,3000,0
1329542,3000,0
1329573,22500,1
1329587,10500,1
1329618,1000,0
1329622,3000,0
1329635,1000,0
1329671,3500,0
1329702,18000,1
1329728,6500,0
1329736,3500,0
1329738,16500,1
1329753,6500,0
1329755,1500,0
1329761,1000,0
1329768,1500,0
1329775,500,0
1329784,10000,1
1329800,1500,0
1329806,2000,0
1329830,8000,0
1329862,2000,0
1329881,7000,0
1329891,5000,0
1329898,13000,1
1329932,37000,2
1329937,48000,2
1329945,33000,2
1330030,11000,1
1330033,17500,1
1330054,1500,0
1330065,42000,2
1330105,2500,0
1330130,9000,0
1330205,2000,0
1330240,1500,0
1330261,500,0
1330299,86000,2
1330319,15000,1
1330324,3000,0
1330329,43500,2
1330335,31000,2
1330345,4000,0
1330404,8000,0
1330433,2000,0
1330439,3000,0
1330457,1000,0
1330458,889500,3
1330528,8000,0
1330547,15500,1
1330604,19500,1
1330611,11000,1
1330657,15000,1
1330683,1500,0
1330689,1500,0
1330722,3000,0
1330733,1000,0
1330740,2000,0
1330742,6000,0
1330748,1000,0
1330760,4000,0
1330788,1000,0
1330818,8000,0
1330870,1500,0
1330873,2500,0
1330880,1500,0
1330905,2500,0
1330921,1000,0
1330937,1500,0
1330947,10000,1
1330958,3000,0
1330971,8500,0
1330984,1500,0
1330992,7000,0
1331039,7500,0
1331042,24000,1
1331054,60500,2
1331080,14500,1
1331114,2000,0
1331125,141500,3
1331207,90000,2
1331208,73500,2
1331237,61000,2
1331273,3000,0
1331294,10500,1
1331298,2000,0
1331326,10000,1
1331335,1500,0
1331405,3000,0
1331409,1500,0
1331418,4000,0
1331422,2500,0
1331439,28500,1
1331444,10000,1
1331455,69500,2
1331475,24000,1
1331513,1000,0
1331515,3000,0
1331557,1000,0
1331558,22500,1
1331592,12000,1
1331598,6500,0
1331599,3000,0
1331605,1500,0
1331630,2500,0
1331632,4000,0
1331643,1000,0
1331686,5000,0
1331691,16000,1
1331698,1500,0
1331720,15000,1
1331727,1500,0
1331737,40000,2
1331744,1000,0
1331781,9500,0
1331791,33000,2
1331808,6000,0
1331810,71500,2
1331811,29000,1
1331814,47500,2
1331819,2000,0
1331937,1500,0
1331945,5000,0
1331992,8000,0
1332016,16000,1
1332041,1000,0
1332049,7000,0
1332066,3500,0
1332071,1500,0
1332081,2500,0
1332095,21500,1
1332099,2000,0
1332102,3500,0
1332105,4000,0
1332140,23000,1
1332146,3000,0
1332224,3000,0
1332251,28500,1
1332335,36000,2
1332341,2500,0
1332352,41000,2
1332373,12500,1
1332374,92000,2
1332375,18500,1
1332384,4500,0
1332393,40500,2
1332439,8000,0
1332479,7500,0
1332501,3000,0
1332515,6500,0
1332543,6500,0
1332562,11000,1
1332626,3000,0
1332629,26500,1
1332631,2000,0
1332669,51000,2
1332685,43000,2
1332687,2000,0
1332713,2500,0
1332718,7500,0
1332728,4500,0
1332733,7000,0
1332740,2000,0
1332744,3000,0
1332755,17500,1
1332775,14000,1
1332787,5000,0
1332853,30000,2
1332867,7500,0
1332887,1500,0
1332894,30500,2
1332920,1000,0
1332922,18500,1
1332923,2000,0
1332936,20000,1
1332999,1500,0
1333000,3500,0
1333025,4000,0
1333035,5000,0
1333046,7500,0
1333057,2000,0
1333104,1500,0
1333106,55000,2
1333140,23000,1
1333175,123500,3
1333205,6500,0
1333225,8000,0
1333228,6000,0
1333237,7500,0
1333316,3000,0
1333326,6000,0
1333344,8000,0
1333355,10000,1
1333370,5000,0
1333419,60000,2
1333420,7500,0
1333433,27000,1
1333435,15000,1
1333474,2000,0
1333485,25500,1
1333496,8000,0
1333499,24000,1
1333529,7000,0
1333542,1000,0
1333563,2000,0
1333580,1500,0
1333638,3000,0
1333647,2500,0
1333655,8000,0
1333687,1500,0
1333689,3000,0
1333707,13000,1
1333708,5500,0
1333752,2000,0
1333770,22000,1
1333779,2000,0
1333805,70000,2
1333869,41500,2
1333889,11500,1
1333924,12000,1
1333973,4500,0
1333989,1000,0
1334016,13000,1
1334022,1500,0
1334046,1000,0
1334050,172500,3
1334094,12000,1
1334096,30500,2
1334099,7500,0
1334125,2000,0
1334136,1000,0
1334148,8000,0
1334159,1500,0
1334161,6000,0
1334176,1500,0
1334220,1500,0
1334251,2000,0
1334316,1500,0
1334320,1000,0
1334323,7500,0
1334330,33500,2
1334332,36000,2
1334366,123500,3
1334375,1000,0
1334408,3000,0
1334442,3000,0
1334453,1500,0
1334492,81000,2
1334505,1500,0
1334506,5500,0
1334546,2500,0
1334552,2000,0
1334577,136000,3
1334603,1500,0
1334646,2000,0
1334718,9000,0
1334725,1000,0
1334726,2000,0
1334738,1000,0
1334740,20500,1
1334748,1500,0
1334766,3000,0
1334786,32000,2
1334811,1000,0
1334820,5000,0
1334825,15000,1
1334851,1500,0
1334854,4500,0
1334877,1500,0
1334914,2500,0
1334923,12500,1
1334934,3000,0
1334951,2000,0
1334982,46000,2
1334998,3000,0
1335032,1500,0
1335034,1000,0
1335052,2000,0
1335058,5000,0
1335154,1500,0
1335189,7000,0
1335190,151500,3
1335193,1000,0
1335284,36000,2
1335287,36000,2
1335330,1500,0
1335352,2500,0
1335357,9000,0
1335372,10000,1
1335418,3000,0
1335426,1500,0
1335436,11000,1
1335492,15000,1
1335516,3500,0
1335530,18000,1
1335590,2000,0
1335605,12000,1
1335615,3000,0
1335639,13500,1
1335700,12000,1
1335703,58500,2
1335725,3500,0
1335776,8000,0
1335790,1500,0
1335794,46000,2
1335820,14000,1
1335830,10500,1
1335852,15000,1
1335888,8000,0
1335913,8500,0
1335922,11500,1
1335981,1500,0
1335985,12000,1
1335988,49500,2
1335997,4000,0
1336006,48500,2
1336045,8000,0
1336056,4000,0
1336069,1500,0
1336092,9000,0
1336169,1500,0
1336233,15000,1
1336257,3000,0
1336267,14000,1
1336275,10000,1
1336288,2000,0
1336290,6500,0
1336299,1500,0
1336304,1500,0
1336349,34500,2
1336355,24000,1
1336358,2500,0
1336402,1000,0
1336449,18000,1
1336476,1500,0
1336506,8000,0
1336517,5500,0
1336534,44000,2
1336545,2500,0
1336550,2500,0
1336584,2500,0
1336610,20000,1
1336637,22000,1
1336640,9000,0
1336694,1000,0
1336732,1500,0
1336742,9000,0
1336745,2000,0
1336772,59000,2
1336796,20000,1
1336825,53000,2
1336826,2500,0
1336870,25000,1
1336872,4000,0
1336884,10500,1
1336910,500,0
1336945,35500,2
1336963,500,0
1336983,1500,0
1337002,1000,0
1337005,5500,0
1337010,1500,0
1337027,15000,1
1337057,18000,1
1337074,1500,0
1337086,5000,0
1337141,18000,1
1337180,7500,0
1337191,2500,0
1337195,1500,0
1337198,4000,0
1337223,3000,0
1337251,6500,0
1337273,2500,0
1337295,26000,1
1337309,4500,0
1337338,3000,0
1337358,18000,1
1337376,9000,0
1337393,1500,0
1337447,9000,0
1337452,3000,0
1337475,7000,0
1337516,1000,0
1337537,2000,0
1337569,3000,0
1337572,3000,0
1337581,15000,1
1337647,4000,0
1337666,7000,0
1337698,30000,2
1337734,78500,2
1337780,3000,0
1337798,13000,1
1337829,5500,0
1337862,3000,0
1337870,9000,0
1337900,1500,0
1337950,1000,0
1337989,1000,0
1338004,5000,0
1338014,1000,0
1338026,2500,0
1338027,1000,0
1338038,6500,0
1338080,14000,1
1338092,5500,0
1338111,2000,0
1338123,22500,1
1338173,1500,0
1338178,1500,0
1338185,2500,0
1338200,18000,1
1338213,4500,0
1338214,23500,1
1338282,22000,1
1338314,8000,0
1338317,169000,3
1338353,21000,1
1338370,5000,0
1338385,108500,3
1338388,2000,0
1338504,21000,1
1338516,3000,0
1338521,2000,0
1338526,7500,0
1338565,2000,0
1338610,29500,1
1338614,12000,1
1338636,8500,0
1338639,9000,0
1338648,66000,2
1338654,12000,1
1338671,1500,0
1338705,6000,0
1338735,2000,0
1338758,13500,1
1338763,7500,0
1338775,5000,0
1338787,8000,0
1338843,2000,0
1338873,2500,0
1338899,1000,0
1338937,1000,0
1338938,9500,0
1338950,1500,0
1338953,4500,0
1338969,1500,0
1339013,3500,0
1339052,224000,3
1339060,12000,1
1339149,2500,0
1339168,4500,0
1339179,73000,2
1339192,162000,3
1339212,39000,2
1339225,17000,1
1339251,1000,0
1339254,2000,0
1339298,7500,0
1339299,32500,2
1339308,89000,2
1339311,3000,0
1339376,2000,0
1339404,15000,1
1339409,1000,0
1339423,9000,0
1339471,14000,1
1339483,1500,0
1339488,8000,0
1339599,4500,0
1339600,34500,2
1339606,8000,0
1339612,3000,0
1339614,4000,0
1339655,14000,1
1339668,4500,0
1339712,39000,2
1339717,2000,0
1339729,26000,1
1339747,7000,0
1339753,20000,1
1339779,26500,1
1339797,1500,0
1339802,2000,0
1339806,1500,0
1339850,560500,3
1339854,2000,0
1339881,500,0
1339909,16000,1
1339920,65000,2
1339924,1500,0
1339936,500,0
1339976,2500,0
1339982,10000,1
1339983,3000,0
1340063,16500,1
1340091,3500,0
1340109,8000,0
1340118,1500,0
1340144,53500,2
1340145,1500,0
1340188,1500,0
1340194,2500,0
1340195,1500,0
1340197,7500,0
1340204,17500,1
1340263,3000,0
1340272,500,0
1340276,1500,0
1340335,2000,0
1340366,15500,1
1340382,5000,0
1340386,3500,0
1340428,3000,0
1340435,34500,2
1340467,3000,0
1340490,2000,0
1340545,11500,1
1340565,3000,0
1340594,1000,0
1340615,3000,0
1340631,2000,0
1340635,10000,1
1340691,1500,0
1340708,20500,1
1340721,2000,0
1340758,5500,0
1340764,18500,1
1340768,11500,1
1340819,2000,0
1340843,24000,1
1340851,1500,0
1340860,3000,0
1340904,84000,2
1340911,3000,0
1340920,37500,2
1340989,1500,0
1341033,4500,0
1341046,2000,0
1341074,12000,1
1341079,1500,0
1341087,3000,0
1341095,1000,0
1341111,12000,1
1341115,19000,1
1341119,1000,0
1341130,102000,3
1341196,2000,0
1341199,3000,0
1341216,30500,2
1341225,1500,0
1341238,1500,0
1341241,5000,0
1341254,7500,0
1351344,15000,1
1351345,2500,0
1351349,5000,0
1351441,500,0
1351445,136500,3
1351446,7000,0
1351462,2500,0
1351475,5000,0
1351479,4500,0
1351484,1000,0
1351487,8000,0
1351503,1500,0
1351510,1500,0
1351595,1500,0
1351624,64500,2
1351633,2000,0
1351638,2000,0
1351643,4500,0
1351646,6500,0
1351650,2500,0
1351715,3500,0
1351759,2000,0
1351785,6000,0
1351797,16000,1
1351805,1500,0
1351818,13000,1
1351837,3000,0
1351852,4500,0
1351866,3000,0
1351879,1000,0
1351926,13000,1
1351927,1500,0
1351941,14500,1
1351942,1000,0
1351951,7500,0
1351958,2000,0
1351969,2000,0
1351976,16000,1
1352005,7000,0
1352006,9000,0
1352048,75000,2
1352053,6500,0
1352062,3000,0
1352067,120000,3
1352100,3000,0
1352102,92500,2
1352106,4500,0
1352118,24500,1
1352124,5000,0
1352125,22000,1
1352146,4000,0
1352183,3500,0
1352185,3000,0
1352205,4000,0
1352221,1500,0
1352245,3500,0
1352264,5000,0
1352285,2000,0
1352300,1000,0
1352310,12500,1
1352314,109500,3
1352325,1000,0
1352416,2000,0
1352462,46000,2
1352493,2000,0
1352504,1500,0
1352544,1000,0
1352546,4000,0
1352548,6000,0
1352577,14500,1
1352584,12000,1
1352606,53000,2
1352629,73000,2
1352635,10500,1
1352643,500,0
1352645,12000,1
1352646,21000,1
1352689,1000,0
1352693,3000,0
1352709,6000,0
1352717,2500,0
1352723,3500,0
1352732,5000,0
1352735,1500,0
1352819,41500,2
1352824,1000,0
1352834,3000,0
1352838,16000,1
1352866,8000,0
1352888,8000,0
1352929,67500,2
1352934,4000,0
1352939,2000,0
1352984,2500,0
1353000,1500,0
1353015,4000,0
1353036,10000,1
1353063,57500,2
1353084,9000,0
1353106,2000,0
1353107,3500,0
1353147,11000,1
1353157,12500,1
1353158,3500,0
1353238,1000,0
1353267,5000,0
1353283,18000,1
1353301,1500,0
1353341,23000,1
1353347,3000,0
1353386,3000,0
1353393,1500,0
1353403,6000,0
1353406,4500,0
1353450,17000,1
1353452,2000,0
1353490,1500,0
1353536,2000,0
1353553,3500,0
1353563,2000,0
1353577,5000,0
1353605,5000,0
1353616,6000,0
1353640,10000,1
1353658,5500,0
1353667,14000,1
1353697,34500,2
1353724,5000,0
1353739,26000,1
1353752,1000,0
1353756,1000,0
1353772,123500,3
1353792,1000,0
1353815,1000,0
1353820,2000,0
1353843,66500,2
1353915,1500,0
1353928,2500,0
1353941,3000,0
1353972,8000,0
1353980,2500,0
1354027,27000,1
1354032,1000,0
1354042,5500,0
1354044,5000,0
1354052,2000,0
1354060,5000,0
1354066,2000,0
1354072,61000,2
1354073,1500,0
1354080,2000,0
1354123,23000,1
1354132,3500,0
1354162,37500,2
1354185,1000,0
1354227,4000,0
1354260,2500,0
1354288,2500,0
1354308,12000,1
1354319,1500,0
1354361,40000,2
1354385,12500,1
1354416,4000,0
1354449,1000,0
1354499,3500,0
1354525,7500,0
1354552,5000,0
1354573,5000,0
1354575,5000,0
1354578,74000,2
1354581,1500,0
1354599,42000,2
1354634,84000,2
1354636,46500,2
1354638,16500,1
1354678,2500,0
1354688,10000,1
1354711,51000,2
1354724,7000,0
1354762,11000,1
1354774,2000,0
1354803,115000,3
1354806,3500,0
1354819,3000,0
1354830,1000,0
1354871,11000,1
1354936,168000,3
1355008,30000,2
1355015,7000,0
1355029,28000,1
1355045,11000,1
1355066,13500,1
1355092,1500,0
1355138,2000,0
1355155,15000,1
1355160,2000,0
1355180,20500,1
1355213,3000,0
1355216,3000,0
1355226,4000,0
1355230,6000,0
1355231,1000,0
1355240,8500,0
1355246,7000,0
1385266,2000,0
1395272,4500,0
1395285,4500,0
1395292,4000,0
1395297,26000,1
1395320,21000,1
1395324,500,0
1395336,3000,0
1395356,2000,0
1395365,11000,1
1395371,7000,0
1395380,1500,0
1395395,4000,0
1395396,7000,0
1395403,23500,1
1395409,15500,1
1395427,1000,0
1395464,3000,0
1395475,1000,0
1395515,7000,0
1395541,4000,0
1395571,8000,0
1395573,41000,2
1395625,1000,0
1395637,3000,0
1395657,8500,0
1395669,1500,0
1395688,8000,0
1395693,258000,3
1395718,12500,1
1395729,7500,0
1395746,77000,2
1395759,24500,1
1395780,4000,0
1395799,1500,0
1395810,3000,0
1395811,39000,2
1395817,2000,0
1395834,2000,0
1395837,2000,0
1395841,62000,2
1395864,25000,1
1395867,22500,1
1395912,9500,0
1395920,5000,0
1395923,6000,0
1395929,2000,0
1395931,36000,2
1395936,3000,0
1395947,1000,0
1395983,1500,0
1395992,4000,0
1396027,6000,0
1396029,1500,0
1396072,82000,2
1396160,3500,0
1396207,19500,1
1396208,4000,0
1396281,10500,1
1396303,2000,0
1396333,5000,0
1396352,5000,0
1396368,45500,2
1396372,2000,0
1396424,14000,1
1396433,12500,1
1396453,60000,2
1396456,14000,1
1396471,5500,0
1396480,2000,0
1396497,2500,0
1396499,2000,0
1396506,1500,0
1396507,10000,1
1396535,13000,1
1396547,3000,0
1396600,48500,2
1396608,48000,2
1396612,25000,1
1396629,6500,0
1396646,16000,1
1396697,16000,1
1396714,4500,0
1396731,6500,0
1396738,4000,0
1396740,3000,0
1396742,17000,1
1396743,7500,0
1396773,21500,1
1396775,3000,0
1396788,8500,0
1396799,52000,2
1396829,51500,2
1396896,8000,0
1396935,26000,1
1396978,14500,1
1397007,15000,1
1397018,2000,0
1397022,6500,0
1397045,7000,0
1397096,2500,0
1397151,58500,2
1397161,6000,0
1397184,3000,0
1397219,50500,2
1397244,3000,0
1397246,2000,0
1397257,5500,0
1397262,44000,2
1397267,1500,0
1397337,36000,2
1397374,1000,0
1397397,4000,0
1397414,7500,0
1397434,5000,0
1397459,1500,0
1397547,11500,1
1397551,205500,3
1397639,23500,1
1397679,16500,1
1397687,4000,0
1397705,13000,1
1397716,12000,1
1397722,34500,2
1397731,3000,0
1397752,2500,0
1397762,1000,0
1397785,4000,0
1397799,2500,0
1397826,6000,0
1397897,26000,1
1397911,33000,2
1397946,2500,0
1398006,1500,0
1398018,2000,0
1398047,1000,0
1398075,7500,0
1398093,7000,0
1398104,16500,1
1398122,4000,0
1398169,2000,0
1398175,7000,0
1398188,31500,2
1398203,1000,0
1398227,6000,0
1398238,18000,1
1398243,1000,0
1398246,67000,2
1398284,6500,0
1398296,4000,0
1398315,3000,0
1398348,3500,0
1398349,8000,0
1398380,2000,0
1398405,15000,1
1398429,1000,0
1398450,52500,2
1398466,1500,0
1398467,23000,1
1398477,3000,0
1398495,22500,1
1398502,16000,1
1398529,8000,0
1398537,19500,1
1398552,8000,0
1398560,10500,1
1398567,2500,0
1398572,1000,0
1398573,1000,0
1398598,6000,0
1398607,1000,0
1398615,46500,2
1398632,6000,0
1398645,22000,1
1398656,2000,0
1398669,1500,0
1398700,602000,3
1398703,20500,1
1398759,289500,3
1398783,11500,1
1398795,9000,0
1398807,8000,0
1398817,2500,0
1398821,115000,3
1398846,5000,0
1398895,1500,0
1398898,1000,0
1398899,2500,0
1398900,3000,0
1398919,7500,0
1398925,14000,1
1398954,2000,0
1398957,1000,0
1399020,8000,0
1399036,2500,0
1399059,3000,0
1399101,13000,1
1399103,1000,0
1399113,17000,1
1399121,44000,2
1399125,1500,0
1399128,5500,0
1399131,20000,1
1399140,2000,0
1399145,16500,1
1399154,7000,0
1399161,2000,0
1399176,18000,1
1399205,51500,2
1399230,3000,0
1399266,10000,1
1399267,2000,0
1399277,26500,1
1399325,14000,1
1399408,5000,0
1399424,45000,2
1399427,500,0
1399469,8500,0
1399485,4000,0
1399488,3000,0
1399492,2500,0
1399539,2500,0
1399564,21500,1
1399581,36000,2
1399589,1500,0
1399596,59000,2
1399656,2500,0
1399679,8000,0
1399685,2500,0
1399691,7500,0
1399718,22000,1
1399737,9000,0
1399749,2000,0
1399831,41500,2
1399859,10000,1
1409873,35000,2
1409906,10000,1
1409916,1000,0
1409918,2500,0
1409939,40500,2
1409964,4000,0
1409978,1000,0
1410013,2000,0
1410021,2000,0
1410022,1500,0
1410032,1000,0
1410043,30000,2
1410062,1000,0
1410069,2000,0
1410090,1500,0
1410110,1000,0
1410118,1000,0
1410198,2500,0
1410216,1500,0
1410245,1500,0
1410308,1000,0
1410341,1500,0
1410346,27000,1
1410348,5000,0
1410357,60000,2
1410370,6000,0
1410374,16500,1
1410380,3000,0
1410388,13000,1
1410399,42000,2
1410407,10500,1
1410409,1500,0
1410423,3000,0
1410466,7000,0
1410482,2000,0
1410487,7500,0
1410506,71000,2
1410538,1000,0
1410544,54000,2
1410567,6500,0
1410589,3000,0
1410597,1500,0
1410671,1000,0
1410725,2000,0
1410751,1500,0
1410844,2500,0
1410849,2500,0
1410860,6000,0
1410869,28500,1
1410893,33000,2
1410931,4000,0
1410939,1000,0
1410983,6000,0
1410989,9000,0
1410992,6500,0
1410993,14000,1
1411003,4000,0
1411020,2500,0
1411035,3000,0
1411057,3000,0
1411074,3500,0
1411079,1500,0
1411083,54000,2
1411100,2000,0
1411108,84500,2
1411111,2000,0
1411124,1000,0
1411141,23000,1
1411170,80500,2
1411173,2000,0
1411178,38000,2
1411182,3000,0
1411184,3000,0
1411237,41500,2
1411250,15000,1
1411281,4000,0
1411302,4000,0
1411308,3500,0
1411346,2000,0
1411357,21500,1
1411362,2500,0
1411365,4000,0
1411370,32500,2
1411382,1500,0
1411388,3000,0
1411389,4500,0
1411398,1500,0
1411484,25500,1
1411577,1000,0
1411585,1500,0
1411605,13500,1
1411619,1500,0
1411655,4000,0
1411667,7000,0
1411672,19500,1
1411683,12000,1
1411690,2500,0
1411757,1000,0
1411762,15000,1
1411793,48000,2
1411805,4000,0
1411813,6000,0
1411861,1500,0
1411864,2000,0
1411909,182000,3
1411913,7000,0
1411933,53500,2
1411989,5000,0
1411990,4000,0
1411998,31500,2
1412027,3500,0
1412031,2000,0
1412043,1500,0
1412050,31500,2
1412066,2500,0
1412080,34000,2
1412082,21500,1
1412083,6000,0
1412092,1000,0
1412099,1000,0
1412120,17000,1
1412124,1000,0
1412126,3000,0
1412133,11000,1
1412141,2000,0
1412149,3500,0
1412152,6000,0
1412177,3000,0
1412179,6000,0
1412202,9000,0
1412221,73000,2
1412253,6000,0
1412272,24500,1
1412278,2000,0
1412288,42000,2
1412304,35000,2
1412329,13000,1
1412331,1000,0
1412339,8000,0
1412387,1500,0
1412401,2000,0
1412417,1500,0
1412439,71500,2
1412440,16000,1
1412454,1500,0
1412490,3000,0
1412511,3000,0
1412521,1500,0
1412537,22000,1
1412552,15500,1
1412557,154000,3
1412592,9000,0
1412641,5000,0
1412657,21000,1
1412679,1500,0
1412691,3500,0
1412726,1000,0
1412774,16500,1
1412779,4000,0
1412794,6500,0
1412805,1000,0
1412817,7000,0
1412836,1000,0
1412843,1500,0
1412844,41500,2
1412855,23000,1
1412879,4000,0
1412889,2000,0
1412901,115000,3
1412943,1500,0
1412955,18000,1
1412962,4500,0
1412972,2000,0
1412989,1500,0
1412994,6500,0
1413063,1000,0
1413097,48500,2
1413115,6000,0
1413161,52000,2
1413178,20000,1
1413194,7000,0
1413195,3000,0
1413199,6500,0
1413209,8000,0
1413214,6500,0
1413224,1500,0
1413251,6000,0
1413296,13000,1
1413308,22000,1
1413325,25500,1
1413327,2500,0
1413329,20000,1
1413341,12000,1
1413362,5000,0
1413370,1000,0
1413383,2500,0
1413389,2000,0
1413408,2000,0
1413413,4000,0
1413421,1500,0
1413430,4000,0
1413443,9000,0
1413489,1000,0
1413521,2500,0
1413537,17000,1
1413552,21500,1
1413602,2000,0
1413632,1000,0
1413690,8500,0
1413720,1500,0
1413724,6000,0
1413731,34500,2
1413741,3000,0
1413748,3000,0
1413803,1500,0
1413870,10500,1
1413871,2000,0
1413884,2500,0
1413894,5500,0
1413921,14500,1
1413942,11500,1
1414013,1000,0
1414031,2500,0
1414045,9000,0
1414061,2000,0
1414094,3000,0
1414098,10000,1
1414107,9500,0
1414111,16500,1
1414124,15000,1
1414132,4000,0
1414166,134000,3
1414168,23500,1
1414218,4500,0
1414221,87000,2
1414223,7000,0
1414247,2000,0
1414255,2000,0
1414315,6500,0
1414331,4000,0
1414339,8500,0
1414353,28000,1
1414371,2500,0
1414440,3500,0
1414453,4000,0
1414459,1500,0
1414491,2000,0
1414565,19000,1
1414589,5500,0
1414595,5000,0
1414596,1500,0
1414601,1500,0
1414628,2000,0
1414637,166500,3
1414703,4000,0
1414736,17000,1
1414764,4500,0
1414772,1000,0
1414786,2000,0
1414810,4000,0
1414854,2500,0
1414920,11000,1
1414923,2000,0
1414946,24500,1
1414952,117500,3
1414983,2500,0
1415022,2000,0
1415076,3000,0
1415077,2000,0
1415086,29500,1
1415150,2500,0
1415159,1500,0
1415169,1500,0
1415223,10000,1
1415228,1500,0
1415234,2000,0
1415258,1500,0
1415276,3000,0
1415329,1500,0
1415333,12000,1
1415368,5000,0
1415374,13000,1
1415383,2000,0
1415401,28500,1
1415416,2500,0
1415426,5000,0
1415442,85000,2
1415451,2000,0
1415470,9500,0
1415482,9000,0
1415499,149000,3
1415530,16000,1
1415533,3000,0
1415600,2000,0
1415606,32000,2
1415643,11000,1
1415664,4000,0
1415668,28000,1
1415676,88500,2
1415687,2000,0
1415716,9000,0
1415729,1000,0
1415751,10000,1
1415780,25500,1
1415781,6000,0
1415788,1000,0
1415801,1000,0
1415830,5000,0
1415833,10000,1
1415856,8000,0
1415857,1500,0
1415890,2500,0
1415896,1500,0
1415907,1000,0
1415929,19500,1
1416001,11000,1
1416013,4500,0
1416022,4000,0
1416074,4500,0
1416099,7000,0
1416117,33000,2
1416137,3000,0
1416195,3000,0
1416197,7000,0
1416216,11000,1
1416245,5000,0
1416260,1000,0
1416269,16000,1
1416274,5000,0
1416292,7500,0
1416302,6000,0
1416394,2500,0
1416409,1500,0
1416416,10000,1
1416420,2000,0
1416429,2000,0
1416437,2000,0
1416445,18000,1
1416481,4500,0
1416496,142500,3
1416505,3500,0
1416507,1000,0
1416523,12000,1
1416524,6000,0
1416571,46500,2
1416581,13500,1
1416599,1500,0
1416600,37500,2
1416681,7500,0
1416696,11000,1
1416758,46500,2
1416768,55000,2
1416778,6000,0
1416794,4500,0
1416852,5500,0
1416912,1500,0
1416913,3500,0
1416943,7500,0
1416951,40500,2
1416956,4000,0
1416959,8000,0
1416966,1500,0
1417027,11000,1
1417052,1000,0
1417081,51000,2
1417165,11000,1
1417168,75500,2
1417182,6000,0
1417260,13500,1
1417267,1500,0
1417272,2000,0
1417291,10500,1
1417305,8000,0
1417314,36000,2
1417329,2000,0
1417372,15500,1
1417383,1500,0
1417396,1500,0
1417398,1000,0
1417405,2000,0
1417447,5000,0
1417471,500,0
1417487,34000,2
1417499,2500,0
1417549,23000,1
1417556,2000,0
1417571,1000,0
1417602,1500,0
1417639,1500,0
1417675,9000,0
1417682,1500,0
1417684,2000,0
1417738,27000,1
1417748,3500,0
1417751,3000,0
1417756,5000,0
1417760,8000,0
1417767,45000,2
1417772,6500,0
1417792,2500,0
1417835,3000,0
1417852,2000,0
1417857,57000,2
1417859,3000,0
1417910,17500,1
1417925,6000,0
1417979,13500,1
1417980,2000,0
1418011,4000,0
1418040,1000,0
1418067,1500,0
1418081,12500,1
